"登陆页面类型","登陆页面路径","在线商店访客","访问","有商品添加到购物车的访问","到达结账页面的访问","完成结账的访问","转化率","页面浏览量","结账转化率","添加至购物车率","到达结账页面率","到达并完成结账的访问","平均访问持续时间","每次访问的页面浏览量","跳出率","完成结账率","跳出次数","Online store visitors (previous_period)","Sessions (previous_period)","Sessions with cart additions (previous_period)","Sessions that reached checkout (previous_period)","Sessions that completed checkout (previous_period)","Conversion rate (previous_period)","Pageviews (previous_period)","Checkout conversion rate (previous_period)","Added to cart rate (previous_period)","Reached checkout rate (previous_period)","Sessions that reached and completed checkout (previous_period)","Average session duration (previous_period)","Pageviews per session (previous_period)","Bounce rate (previous_period)","Completed checkout rate (previous_period)","Bounces (previous_period)","Online store visitors (previous_period) ","Sessions (previous_period) ","Sessions with cart additions (previous_period) ","Sessions that reached checkout (previous_period) ","Sessions that completed checkout (previous_period) ","Conversion rate (previous_period) ","Pageviews (previous_period) ","Checkout conversion rate (previous_period) ","Added to cart rate (previous_period) ","Reached checkout rate (previous_period) ","Sessions that reached and completed checkout (previous_period) ","Average session duration (previous_period) ","Pageviews per session (previous_period) ","Bounce rate (previous_period) ","Completed checkout rate (previous_period) ","Bounces (previous_period) "
,"/en-ca/blogs/dolls-info-qustions/the-latest-sex-dolls-innovations-and-breakthroughs-in-2025",0,0,0,0,0,,0,,,,0,,,,,0,2,2,0,0,0,0,3,,0,0,0,6.5,1.5,0.5,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Product","/products/t687-64-6lb-polly-sex-doll-torso-with-flat-chest-silicone-head-red-skin-torso",0,0,0,0,0,,0,,,,0,,,,,0,1,1,1,0,0,0,7,,1,0,0,608,7,0,,0,-100,-100,-100,,,,-100,,,,,,,,,
"Product","/products/see-all-full-dolls",0,0,0,0,0,,0,,,,0,,,,,0,1,2,0,0,0,0,4,,0,0,0,24,2,0.5,,1,-100,-100,,,,,-100,,,,,,,,,-100
,"/en-fi/products/f1422-158cm5f2-31-25kg-c-cup-small-breast-tpe-sex-doll-aibei-doll",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,2,,0,0,0,18,2,0,,0,-100,-100,,,,,-100,,,,,,,,,
"Product","/products/f4286-163cm5ft3-34kg-c-cup-european-tpe-sex-doll-wm-doll",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
,"/ja/blogs/dolls-info-qustions/2025-most-popular-anime-sex-dolls-new-releases",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Product","/products/t271-33-07lbs-80cm-miko-lightweight-life-size-sex-doll-torso-with-head-climax-doll",0,0,0,0,0,,0,,,,0,,,,,0,2,2,0,0,0,0,4,,0,0,0,139,2,0.5,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Product","/products/f3459-158cm5f2-33kg-e-cup-asian-medium-breast-tpe-sex-doll-aibei-doll",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,2,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Product","/products/f2566-159cm5-2ft-33-5kg-h-cup-ros-max-r9-silicone-sex-doll-real-lady",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Product","/products/p289-best-pocket-pussy-sex-toy-for-men-jiuai",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Product","/products/163-pag-sex-doll-156cm5ft1",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,3,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
,"/en-ca/blogs/sex-doll-torso-blog/why-buy-an-expensive-sex-doll-torso-complete-guide",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,34,,0,0,0,868,34,0,,0,-100,-100,,,,,-100,,,,,,,,,
"Blog Article","/blogs/dolls-info-qustions/8-tips-before-having-sex-with-alien-sex-doll",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Product","/products/f4030-165cm5-4ft-m-cup-bbw-tpe-love-doll-qita-doll",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Product","/products/f1411k-158cm5f2-33kg-e-cup-alien-blue-elves-tpe-sex-doll-alien-in-stock-usa-aibei-doll",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Product","/products/8732563865839",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
,"/en-ca/collections/funwest-doll",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,74,,0,0,0,2955,74,0,,0,-100,-100,,,,,-100,,,,,,,,,
"Blog Article","/blogs/dolls-info-qustions/from-midnight-anime-to-3d-nightstands-3-hentai-sex-dolls-that-actually-exist",0,0,0,0,0,,0,,,,0,,,,,0,2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,-100,-100,,,,,-100,,,,,,,,,-100
"Product","/products/f1261-165cm-g-cup-cinderella-big-boobs-doll-irontech-doll",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,31,,0,0,0,1103,31,0,,0,-100,-100,,,,,-100,,,,,,,,,
"Product","/products/p370-mia-khalifa-pocket-pussy-sex-toy-for-men-jiuai",0,0,0,0,0,,0,,,,0,,,,,0,1,3,1,1,1,0.3333333333333333,37,1,0.3333333333333333,0.3333333333333333,1,1560.3333333333333,12.333333333333334,0.3333333333333333,1,1,-100,-100,-100,-100,-100,,-100,,,,-100,,,,,-100
,"/en-fi/products/9081817956591",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
,"/de/products/f1307-160cm-i-cup-black-silicone-sex-doll-irontech-doll",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,9,,0,0,0,609,9,0,,0,-100,-100,,,,,-100,,,,,,,,,
,"/ja/products/9129910403311",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Blog Article","/blogs/dolls-info-qustions/best-sex-doll-torsos-of-2025",0,0,0,0,0,,0,,,,0,,,,,0,2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,-100,-100,,,,,-100,,,,,,,,,-100
"Product","/products/t462-73-68lb-hazel-ros-life-size-silicone-sex-doll-torso-with-head-in-stock-usa-europe-canada-max",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Product","/collections/sex-doll-torso/products/519-20-28lb-curvy-lightweight-55cm-sex-doll-torso",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,3,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
,"/ja/collections/all/large-breasts",0,0,0,0,0,,0,,,,0,,,,,0,2,2,0,0,0,0,2,,0,0,0,0.5,1,1,,2,-100,-100,,,,,-100,,,,,,,,,-100
"Product","/products/f3458-158cm5f2-31-25kg-c-cup-asian-small-breast-tpe-sex-doll-aibei-doll",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,1,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Product","/products/f4750-161cm52-5kg-h-cup-fat-big-ass-silicone-bbw-sex-doll-2025-starpery-doll",0,0,0,0,0,,0,,,,0,,,,,0,2,2,0,0,0,0,5,,0,0,0,482.5,2.5,0.5,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Product","/products/f5428-150cm-5ft-27-5kg-silicone-anime-hentai-sex-dolls-elsa-babe",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,1,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Product","/products/f3353-168cm-5ft536kg-b-cup-tpe-sexy-girl-skinny-sex-doll-yl-doll",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Collection","/collections/emotion-robot-sex-doll",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
,"/en-fi/products/h508-mini-anime-silicone-sex-doll-head-elsa-babe-head",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
,"/en-fi/products/f8105-159cm5-2ft-33-5kg-h-cup-r1-black-silicone-sex-doll-real-lady",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,26,,0,0,0,767,26,0,,0,-100,-100,,,,,-100,,,,,,,,,
"Product","/products/t348-35-7lb-85cm-g-cup-silicone-sex-doll-torso-with-head-starpery-doll",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,1,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Product","/products/f6308",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,30,,0,0,0,3273,30,0,,0,-100,-100,,,,,-100,,,,,,,,,
"Product","/products/f6213-163cm5ft4-36kg-large-breasts-tpe-realistic-sex-doll-rui-mei",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Collection","/collections/best-sell-torso-doll-2023",0,0,0,0,0,,0,,,,0,,,,,0,3,3,0,0,0,0,3,,0,0,0,0,1,1,,3,-100,-100,,,,,-100,,,,,,,,,-100
,"/en-ca/collections/saggy-huge-breast-sex-doll",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,2,,0,0,0,14,2,0,,0,-100,-100,,,,,-100,,,,,,,,,
,"/de/collections/mini",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Product","/products/f362k-165cm-5ft434kg-bess-victor-f-cup-real-female-adult-breasts-sexy-curves-silicone-sex-doll-cst-doll",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,2,,0,0,0,29,2,0,,0,-100,-100,,,,,-100,,,,,,,,,
,"/en-fi/collections/foot-pocket-pussy",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
,"/ja/collections/6-foot-sex-doll",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
,"/en-ca/collections/cheap-sex-toys-1",0,0,0,0,0,,0,,,,0,,,,,0,3,4,0,0,0,0,9,,0,0,0,88.5,2.25,0.75,,3,-100,-100,,,,,-100,,,,,,,,,-100
"Collection","/collections/homepage-product3",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Product","/products/9212451750127",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Product","/products/t1567-2lb-silicone-torso-sex-doll-with-huge-breasts-cliamx-doll",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Blog Article","/blogs/dolls-info-qustions/best-silicone-sex-doll-brands-introduction",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Blog Article","/blogs/dolls-info-qustions/how-to-restore-faded-nipples-on-a-tpe-sex-doll-a-step-by-step-guide",0,0,0,0,0,,0,,,,0,,,,,0,3,4,0,0,0,0,8,,0,0,0,177.25,2,0.5,,2,-100,-100,,,,,-100,,,,,,,,,-100
"Product","/products/h546-silicone-sex-doll-head-elsa-babe-head",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,21,,0,0,0,1906,21,0,,0,-100,-100,,,,,-100,,,,,,,,,
"Product","/products/f3685-161cm5-3ft-samantha-f-cup-tpe-fantasy-demon-elf-big-ass-love-doll-se-doll",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,4,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Collection","/collections/best-sell-doll",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
,"/ja/blogs/dolls-info-qustions/top-5-sex-doll-anal",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,2,,0,0,0,205,2,0,,0,-100,-100,,,,,-100,,,,,,,,,
,"/en-ca/collections/20s-sex-doll",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,6,,0,0,0,1163,6,0,,0,-100,-100,,,,,-100,,,,,,,,,
,"/de/collections/black-torso-sex-dolls",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Product","/products/9158356533487",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Product","/products/h347-silicone-sex-doll-head-real-lady-doll",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
,"/ja/collections/fat-sex-doll",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Product","/products/d4101-3-lbs%E4%B8%A88-86-realistic-silicone-dildo-with-veined-texture-and-suction-cup-base",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Product","/products/a571-19-4lbblack-sex-doll-torso-fat-ass",0,0,0,0,0,,0,,,,0,,,,,0,3,3,0,0,0,0,16,,0,0,0,473.3333333333333,5.333333333333333,0.6666666666666666,,2,-100,-100,,,,,-100,,,,,,,,,-100
"Blog Article","/blogs/dolls-info-qustions/exploring-irontechs-most-iconic-sex-doll-collections",0,0,0,0,0,,0,,,,0,,,,,0,2,2,0,0,0,0,4,,0,0,0,207,2,0.5,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Product","/products/f3453-158cm5f2-33kg-e-cup-asian-medium-breast-tpe-sex-doll-aibei-doll",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
,"/en-fi/products/f6298-165cm-5ft4-37kg-d-cup-silicone-realistic-sex-doll-firefly-diary-max",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Product","/products/p897-fake-sexy-pussy",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,2,,0,0,0,86,2,0,,0,-100,-100,,,,,-100,,,,,,,,,
,"/en-ca/products/f6227-163cm-5ft4-51kg-h-cup-asian-ros-silicone-sex-doll-shedoll",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,14,,0,0,0,1481,14,0,,0,-100,-100,,,,,-100,,,,,,,,,
"Product","/products/f5449-150cm-5ft-27-5kg-silicone-anime-hentai-sex-dolls-elsa-babe",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Product","/products/t230-big-breast-torso-dildo-bisexual-torso",0,0,0,0,0,,0,,,,0,,,,,0,5,5,0,0,0,0,17,,0,0,0,65.8,3.4,0.6,,3,-100,-100,,,,,-100,,,,,,,,,-100
"Product","/products/f2411-164cm5-4ft-d-cup-ai-chatbot-blinking-smiling-robot-sex-doll%E4%B8%A8sy-doll",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,14,,0,0,0,1071,14,0,,0,-100,-100,,,,,-100,,,,,,,,,
,"/de/products/8095171805423",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Product","/products/f5919-150cm4ft9-37-6kg-aisa-l-cup-s-tpe-gel-filled-big-breasts-animes-bbw-mini-hentai-sex-doll-irokebijin-doll",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,3,,0,0,0,70,3,0,,0,-100,-100,,,,,-100,,,,,,,,,
"Product","/products/f179-tpe-sex-doll-159cm",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,2,,0,0,0,34,2,0,,0,-100,-100,,,,,-100,,,,,,,,,
"Blog Article","/blogs/dolls-info-qustions/do-sex-dolls-feel-real-1",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,30,,0,0,0,2734,30,0,,0,-100,-100,,,,,-100,,,,,,,,,
,"/en-ca/products/h1026-silicone-sex-doll-head%E4%B8%A8aibei-doll-head",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,2,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Product","/products/f8122-154cm5ft1-32-4kg-c-cup-s-tori-black-silicone-head-sex-doll-climax-doll-pro",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Product","/products/f8188-167cm-5ft5-43kg-m40-d-cup-black-silicone-sex-doll-md-doll",0,0,0,0,0,,0,,,,0,,,,,0,2,2,0,0,0,0,15,,0,0,0,572,7.5,0.5,,1,-100,-100,,,,,-100,,,,,,,,,-100
,"/vi/blogs/dolls-info-qustions/how-to-diy-an-sex-doll-you",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,9,,0,0,0,124,9,0,,0,-100,-100,,,,,-100,,,,,,,,,
"Product","/products/f8517-150cm-27kg-silicone-head-tpe-body-full-size-adult-flat-chest-sex-doll-alma-plus-in-stock-usa-ridmii",0,0,0,0,0,,0,,,,0,,,,,0,2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,-100,-100,,,,,-100,,,,,,,,,-100
"Checkout","/checkouts/cn/hWN9xyY2fDZOBpoPxFW92Jvd/en",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,,0,-100,-100,,-100,,,-100,,,,,,,,,
,"/en-ca/products/f1361-155cm-b-cup-mia-shemale-sex-doll-irontech-doll",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,3,,0,0,0,5,3,0,,0,-100,-100,,,,,-100,,,,,,,,,
"Product","/products/f5914-150cm4ft11-32-5kg-arisa-b-cup-s-tpe-animes-gel-filled-hentai-sex-doll-irokebijin-doll",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Product","/products/f4918-150cm4ft9-26-2kg-b-cup-small-breast-tpe-sex-doll-in-stock-usa-aibei-doll",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,4,,0,0,0,55,4,0,,0,-100,-100,,,,,-100,,,,,,,,,
"Product","/products/f2545-164cm-f-cup-suntan-big-boobs-silicone-sex-doll-in-stock-us-irontech-doll",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,3,,0,0,0,452,3,0,,0,-100,-100,,,,,-100,,,,,,,,,
"Product","/products/f9294-163mcm5-4ft-35-8kg-2-2cf-d-cup-mini-ros-silicone-asian-anime-full-size-sex-doll-aitia-doll",0,0,0,0,0,,0,,,,0,,,,,0,3,3,0,0,0,0,16,,0,0,0,77,5.333333333333333,0,,0,-100,-100,,,,,-100,,,,,,,,,
"Product","/products/f8101-165cm5-5ft-47kg-e-cup-ss203-ros-full-size-s-tpe-silicone-head-sex-doll%E4%B8%A8wm-doll",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,3,,0,0,0,217,3,0,,0,-100,-100,,,,,-100,,,,,,,,,
,"/ja/collections/silicone-ass",0,0,0,0,0,,0,,,,0,,,,,0,2,2,0,0,0,0,4,,0,0,0,20,2,0.5,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Product","/products/598-77lb-84cmlife-size-sex-doll-torso-with-head-and-hands",0,0,0,0,0,,0,,,,0,,,,,0,2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,-100,-100,,,,,-100,,,,,,,,,-100
"Product","/products/d050-10-83-male-torso-tpr-dildo-shemale-pink-glans-in-stock-xingse",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,10,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Product","/products/f6236-157cm5-2ft-29kg-small-breasts-tpe-realistic-sex-doll-rui-mei",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
,"/ja/products/8924793569519",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Product","/products/f3207-164cm-f-cup-s40-big-boobs-silicone-sex-doll-in-stock-usa-irontech-doll",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,8,,0,0,0,276,8,0,,0,-100,-100,,,,,-100,,,,,,,,,
"Product","/products/t447-19-84lb-silicone-femboy-sex-doll-with-huge-dildo-lovenestle",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Product","/products/f4021k-172cm-5ft6-f-cup-milf-silicone-sex-dools-in-stock-eu-starpery-doll",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,3,,0,0,0,71,3,0,,0,-100,-100,,,,,-100,,,,,,,,,
"Product","/products/d4060-7-1-5-lbs%E4%B8%A87-9-fantasy-dog-dildo-silicone-knot-dildo",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Product","/products/f7013-170cm5ft6-44kg-f-cup-silicone-ros-best-latina-sex-doll%E4%B8%A8lusandy-doll",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,1,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
,"/ja/blogs/dolls-info-qustions/women-and-sex-toys-what-you-dont-know",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Product","/products/f5685k-160cm5ft2-27kg-aryana-b-c-cup-anime-medium-butt-ai-sex-dolls-in-stock-eu-se-doll",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,5,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Product","/products/f8079-162cm-5ft3-40-5kg-m11-plump-body-silicone-sex-doll-md-doll",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Product","/products/f2441-163cm5-3ft-53kg-g-cup-sex-doll%E4%B8%A8sy-doll",0,0,0,0,0,,0,,,,0,,,,,0,2,2,0,0,0,0,46,,0,0,0,363,23,0.5,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Product","/products/f5514-150cm-5ft-27-5kg-silicone-anime-hentai-sex-doll-elsa-babe",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,4,,0,0,0,65,4,0,,0,-100,-100,,,,,-100,,,,,,,,,
,"/de/products/b38-17-1lb-full-bust-36-2inch-cinnamon-silicone-titjob-boob-job-breast-sex-titty-fucking-mammary-intercourse-sex-toy",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,5,,0,0,0,539,5,0,,0,-100,-100,,,,,-100,,,,,,,,,
"Blog Article","/blogs/sex-doll-torso-blog/7-minutes-to-take-you-to-find-the-most-suitable-male-torso-sex-doll",0,0,0,0,0,,0,,,,0,,,,,0,2,2,0,0,0,0,3,,0,0,0,26,1.5,0.5,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Collection","/collections/6ye-doll",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,3,,0,0,0,773,3,0,,0,-100,-100,,,,,-100,,,,,,,,,
"Blog Article","/blogs/dolls-info-qustions/ridmii-tenar-f9127-new-ai-sex-doll",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Product","/products/f8066-150cm-5ft-27-5kg-silicone-anime-hentai-sex-doll-elsa-babe",0,0,0,0,0,,0,,,,0,,,,,0,2,2,0,0,0,0,2,,0,0,0,3,1,1,,2,-100,-100,,,,,-100,,,,,,,,,-100
,"/de/collections/mini-sex-doll",0,0,0,0,0,,0,,,,0,,,,,0,2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,-100,-100,,,,,-100,,,,,,,,,-100
"Product","/products/p299-riley-reid-pocket-pussy-sex-toy-for-men-jiuai",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Product","/products/p374-discreet-pocket-pussy-sex-toy-for-men-jiuai",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
,"/en-ca/blogs/dolls-info-qustions/the-ultimate-guide-to-starpery-sex-dolls-the-realism-and-innovation",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Blog Article","/blogs/dolls-info-qustions/choosing-between-a-torso-dildo-and-a-dildo-a-relaxed-guide",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Product","/products/t444-37-48lb-silicone-femboy-sex-doll-torso-with-huge-dildo-lovenestle",0,0,0,0,0,,0,,,,0,,,,,0,3,3,0,0,0,0,3,,0,0,0,0,1,1,,3,-100,-100,,,,,-100,,,,,,,,,-100
