"登陆页面类型","登陆页面路径","在线商店访客","访问","有商品添加到购物车的访问","到达结账页面的访问","完成结账的访问","转化率","页面浏览量","结账转化率","添加至购物车率","到达结账页面率","到达并完成结账的访问","平均访问持续时间","每次访问的页面浏览量","跳出率","完成结账率","跳出次数","Online store visitors (previous_week)","Sessions (previous_week)","Sessions with cart additions (previous_week)","Sessions that reached checkout (previous_week)","Sessions that completed checkout (previous_week)","Conversion rate (previous_week)","Pageviews (previous_week)","Checkout conversion rate (previous_week)","Added to cart rate (previous_week)","Reached checkout rate (previous_week)","Sessions that reached and completed checkout (previous_week)","Average session duration (previous_week)","Pageviews per session (previous_week)","Bounce rate (previous_week)","Completed checkout rate (previous_week)","Bounces (previous_week)","Online store visitors (previous_week) ","Sessions (previous_week) ","Sessions with cart additions (previous_week) ","Sessions that reached checkout (previous_week) ","Sessions that completed checkout (previous_week) ","Conversion rate (previous_week) ","Pageviews (previous_week) ","Checkout conversion rate (previous_week) ","Added to cart rate (previous_week) ","Reached checkout rate (previous_week) ","Sessions that reached and completed checkout (previous_week) ","Average session duration (previous_week) ","Pageviews per session (previous_week) ","Bounce rate (previous_week) ","Completed checkout rate (previous_week) ","Bounces (previous_week) "
"Product","/products/f9172-185cm-6ft1-41kg-silicone-implant-hair-female-male-sex-doll-qita-doll",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
,"/de/pages/celebrity-sex-doll-guide",0,0,0,0,0,,0,,,,0,,,,,0,2,2,0,0,0,0,10,,0,0,0,57,5,0,,0,-100,-100,,,,,-100,,,,,,,,,
"Product","/products/t937-117cm3ft10-27-1kg-e-cup-silicone-head-movable-jaw-sle-body-bubble-butt-silicone-sex-doll-torso-with-head-in-stock-usa-canada-zelex-doll",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,13,,0,0,0,1155,13,0,,0,-100,-100,,,,,-100,,,,,,,,,
,"/de/blogs/dolls-info-qustions",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,2,,0,0,0,16,2,0,,0,-100,-100,,,,,-100,,,,,,,,,
"Product","/products/t710-25-35lb-medium-sex-doll-torso-luxury-sexiest-stripper-plump-hot-sex-toy-for-man",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,2,,0,0,0,162,2,0,,0,-100,-100,,,,,-100,,,,,,,,,
"Product","/products/f5713-170cm5ft4-35kg-b-cup-silicone-ros-flat-chest-asian-celebrity-sex-doll%E4%B8%A8doll-senior",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,9,,0,0,0,404,9,0,,0,-100,-100,,,,,-100,,,,,,,,,
"Product","/products/h983-se-tpe-sex-doll-head-se-doll-head",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Product","/products/h027-sex-doll-head",0,0,0,0,0,,0,,,,0,,,,,0,2,2,0,0,0,0,25,,0,0,0,1571.5,12.5,0,,0,-100,-100,,,,,-100,,,,,,,,,
"Product","/products/f5649-172cm-5ft8-38-7kg-e-cup-cheap-silicone-celebrity-sex-doll-zelex-sle-2-0-in-stock-usa-canada-zelex-doll",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Product","/products/f7669-150cm4ft9-37-6kg-l-cup-s-tpe-gel-filled-big-breasts-life-size-anime-sex-doll-irokebijin-doll",0,0,0,0,0,,0,,,,0,,,,,0,2,2,0,0,0,0,14,,0,0,0,622.5,7,0,,0,-100,-100,,,,,-100,,,,,,,,,
"Product","/products/f8534-164cm-37kg-silicone-life-size-sex-doll-adult-female-sex-doll-aisha-ridmii",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Collection","/collections/erovenus-in-stock-europe-2026",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,3,,0,0,0,33,3,0,,0,-100,-100,,,,,-100,,,,,,,,,
"Product","/products/f7145-168cm-5ft6-41kg-a-cup-elf-fantasy-silicon-sexual-hentai-best-alien-sex-doll-castle-doll",0,0,0,0,0,,0,,,,0,,,,,0,1,2,0,0,0,0,7,,0,0,0,274.5,3.5,0,,0,-100,-100,,,,,-100,,,,,,,,,
,"/de/blogs/dolls-info-qustions/%F0%9F%94%A5-top-5-most-popular-big-butt-chubby-belly-curvy-body-pornstar-style-sex-dolls-in-2025-%F0%9F%94%A5",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Checkout","/checkouts/cn/hWNAATtkYJ2iHjTBdIMZlBmz/en-ca",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,,0,-100,-100,,-100,,,-100,,,,,,,,,
,"/ja/pages/sex-doll-videos",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Blog Article","/blogs/dolls-info-qustions/how-to-use-and-clean-a-squirting-doggy-dildo-doll",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Product","/products/f2284-159cm5-2ft-f-cup-s38-silicone-head-sex-doll-irontech-doll",0,0,0,0,0,,0,,,,0,,,,,0,1,1,1,0,0,0,2,,1,0,0,459,2,0,,0,-100,-100,-100,,,,-100,,,,,,,,,
"Product","/products/f5965-150cm-4ft9-29kg-a-cup-ros-flat-chested-movable-jew-elf-silicone-small-alien-sex-doll-sy-doll",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Collection","/collections/doll-forever",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,49,,0,0,0,3343,49,0,,0,-100,-100,,,,,-100,,,,,,,,,
"Product","/products/f6307-165cm-5ft4-37kg-d-cup-silicone-realistic-sex-doll-asian-firefly-diary-max",0,0,0,0,0,,0,,,,0,,,,,0,2,3,0,0,0,0,23,,0,0,0,1379,7.666666666666667,0.3333333333333333,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Checkout","/checkouts/cn/hWNAIxRIDpBx7L5d78t9y5Ev/en",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,,0,-100,-100,,-100,,,-100,,,,,,,,,
"Product","/products/t646-73-68lb-riko-ros-life-size-silicone-sex-doll-torso-with-head-in-stock-usa-europe-max",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Product","/products/f023-161cm-bbw-sex-doll-j-cup",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Product","/products/f2447-150cm-4ft9-d-cup-m35-blonde-cute-girl-ros-movable-jaw-silicone-sex-doll-sy-doll",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Blog Article","/blogs/dolls-info-qustions/decision-fatigue-the-ultimate-2025-guide-to-choosing-the-best-sex-doll-brand",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Product","/products/45cm-tpr-luxury-sex-doll-torso-with-sexy-small-waist-514-sex-doll-torso",0,0,0,0,0,,0,,,,0,,,,,0,2,2,0,0,0,0,20,,0,0,0,1440,10,0,,0,-100,-100,,,,,-100,,,,,,,,,
"Collection","/collections/with-head-alien-sex-doll",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,9,,0,0,0,248,9,0,,0,-100,-100,,,,,-100,,,,,,,,,
"Product","/products/d4230-8-lbs%E4%B8%A87-44-realistic-silicone-dildo-with-veined-texture-and-suction-cup-base",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,2,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Product","/products/f1249-164cm-f-cup-suki-big-boobs-doll-irontech-doll",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Product","/products/linkdolls-f807-157cm5ft1-monica-h-cup-tpe-full-size-curved-sexy-girl-sex-doll-se-doll",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Product","/products/f1332-168cm-b-cup-hazel-sex-doll-irontech-doll",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,2,,0,0,0,59,2,0,,0,-100,-100,,,,,-100,,,,,,,,,
,"/en-ca/blogs/dolls-info-qustions/how-to-fix-a-sex-doll-a-comprehensive-guide",0,0,0,0,0,,0,,,,0,,,,,0,2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,-100,-100,,,,,-100,,,,,,,,,-100
,"/ja/blogs/dolls-info-qustions/bringing-fantasies-to-life-the-ultimate-sex-doll-roleplay-experience",0,0,0,0,0,,0,,,,0,,,,,0,2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,-100,-100,,,,,-100,,,,,,,,,-100
"Product","/products/f5692-161cm5ft3-52-5kg-h-cup-huge-amy-adult-silicone-bbw-super-fat-big-belly-sex-doll-starpery-doll-%E5%89%AF%E6%9C%AC",0,0,0,0,0,,0,,,,0,,,,,0,2,2,0,0,0,0,23,,0,0,0,1021,11.5,0.5,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Product","/products/f5489-170cm5-6ft-43kg-d-cup-s23-life-size-silicone-sex-doll-real-lady",0,0,0,0,0,,0,,,,0,,,,,0,1,3,2,2,0,0,145,0,0.6666666666666666,0.6666666666666666,0,3775,48.333333333333336,0,0,0,-100,-100,-100,-100,,,-100,,,,,,,,,
,"/en-fi/collections/silicone-sex-dolls",0,0,0,0,0,,0,,,,0,,,,,0,1,2,0,0,0,0,2,,0,0,0,0,1,1,,2,-100,-100,,,,,-100,,,,,,,,,-100
"Checkout","/checkouts/ac/hWNACyxDAk58t4DKmobXdD4W/en-us",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Product","/products/h283-silicone-sex-doll-head%E4%B8%A8angel-kiss-doll-head",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,2,,0,0,0,572,2,0,,0,-100,-100,,,,,-100,,,,,,,,,
,"/en-ca/blogs/dolls-info-qustions/unveiling-the-mysteries-of-the-galaxy-my-insane-journey-with-an-alien-sex-doll",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
,"/en-ca/blogs/dolls-info-qustions/why-have-flat-chested-sex-dolls-become-a-representation-of-modern-aesthetics",0,0,0,0,0,,0,,,,0,,,,,0,4,4,0,0,0,0,6,,0,0,0,26,1.5,0.75,,3,-100,-100,,,,,-100,,,,,,,,,-100
"Product","/products/f1204-152cm-a-cup-kate-erogenous-dolll-irontech-doll",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Product","/products/f5417-166cm5f4-41kg-h-cup-big-breast-ros-silicone-head-real-sex-doll-aibei-doll",0,0,0,0,0,,0,,,,0,,,,,0,2,2,0,0,0,0,13,,0,0,0,589,6.5,0,,0,-100,-100,,,,,-100,,,,,,,,,
"Collection","/collections/zelex-doll-head",0,0,0,0,0,,0,,,,0,,,,,0,2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,-100,-100,,,,,-100,,,,,,,,,-100
,"/en-ca/collections/big-ass-sex-doll-life-size",0,0,0,0,0,,0,,,,0,,,,,0,3,3,0,0,0,0,3,,0,0,0,0,1,1,,3,-100,-100,,,,,-100,,,,,,,,,-100
"Product","/products/f1045-157cm5-2ft-c-cup-sophiemina-tpe-18s-sex-doll-fun-west-doll",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Collection","/collections/teardrop-huge-breast-sex-doll",0,0,0,0,0,,0,,,,0,,,,,0,2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,-100,-100,,,,,-100,,,,,,,,,-100
"Checkout","/60719464687/orders/5ca08da677b4c6fa000f7f0721157ebd",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Product","/products/f5920-150cm4ft9-37-6kg-aiko-l-cup-s-tpe-gel-filled-big-breasts-animes-bbw-mini-hentai-sex-doll-irokebijin-doll",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Product","/products/5-38lb-portable-big-boobs-with-butt-male-masturbator-521-sex-doll-torso",0,0,0,0,0,,0,,,,0,,,,,0,1,2,0,0,0,0,3,,0,0,0,20,1.5,0.5,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Product","/products/f3396-153cm-5ft44kg-g-cup-tpe-sexy-mature-woman-big-butt-sex-doll-yl-doll",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,23,,0,0,0,701,23,0,,0,-100,-100,,,,,-100,,,,,,,,,
,"/en-ca/blogs/featured-blog/the-4-technical-features-about-sex-doll-skeleton",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Product","/products/f4093-153cm-45kg-q-cup-full-silicone-ssbbw-hentai-biggest-ssbbw-sex-doll-castle-doll",0,0,0,0,0,,0,,,,0,,,,,0,2,2,0,0,0,0,3,,0,0,0,86.5,1.5,0.5,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Product","/products/a23-24-3lbs-luxury-silicone-bbw-life-size-doggy-style-sex-doll-torso-double-channel-male-masturbator",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,5,,0,0,0,877,5,0,,0,-100,-100,,,,,-100,,,,,,,,,
"Product","/products/f311a-163cm5-3ft-51kg-h-cup-hips-over-110-dora-best-bbw-milf-big-booty-stpe-sex-doll-in-stock-usa-%E4%B8%A8wm-doll",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,2,,0,0,0,116,2,0,,0,-100,-100,,,,,-100,,,,,,,,,
"Product","/products/in-stock-usa-p80-8-82lb-diphallia-futanari-big-penis-double-penis-shemale-femboy-hentai-cheap-male-sex-doll-torso-mrl",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
,"/ja/blogs/dolls-info-qustions/banishing-unwanted-odors-tips-for-refreshing-your-dolls-mouth-after-kissing",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Product","/products/a260-22lb-silicone-butt-sexy-and-gel-big-ass-sex-doll-torso-lusandy",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,6,,0,0,0,1653,6,0,,0,-100,-100,,,,,-100,,,,,,,,,
,"/de/products/a660-25-5lbsuper-elastic-butt-sexy-and-real-realistic-ass-sex-doll-torso",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Product","/products/h434-ros-free-hair-impants-real-oral-movable-jaw-silicone-sex-doll-head-sy-doll",0,0,0,0,0,,0,,,,0,,,,,0,1,2,0,0,0,0,4,,0,0,0,41.5,2,0.5,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Product","/products/f5573-150cm-5ft-27-5kg-shemale-anime-futa-silicone-sex-doll-elsa-babe",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,2,,0,0,0,10,2,0,,0,-100,-100,,,,,-100,,,,,,,,,
"Product","/products/p372-anime-pocket-pussy-sex-toy-for-men-jiuai",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Blog Article","/blogs/dolls-info-qustions/bbw-climax",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,4,,0,0,0,16,4,0,,0,-100,-100,,,,,-100,,,,,,,,,
,"/en-ca/collections/silicone-torso",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,4,,0,0,0,164,4,0,,0,-100,-100,,,,,-100,,,,,,,,,
"Product","/products/f7628-164cm5-4ft-36kg-d-cup-realistic-movable-jaw-head-tpe-body-sex-doll%E4%B8%A8sy-doll",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,2,,0,0,0,106,2,0,,0,-100,-100,,,,,-100,,,,,,,,,
"Blog Article","/blogs/dolls-info-qustions/are-cheap-sex-dolls-really-safe",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,17,,0,0,0,1052,17,0,,0,-100,-100,,,,,-100,,,,,,,,,
"Collection","/collections/anime-alien-sex-doll",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
,"/de/collections/doll-castle",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Product","/products/591sex-doll-torso",0,0,0,0,0,,0,,,,0,,,,,0,1,3,0,0,0,0,10,,0,0,0,165,3.3333333333333335,0.3333333333333333,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Collection","/collections/pr-level-a",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
,"/en-fi/collections/vibrating-sex-doll-torso",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,9,,0,0,0,181,9,0,,0,-100,-100,,,,,-100,,,,,,,,,
,"/en-ca/collections/300-600",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Product","/products/f6038-165cm-5ft4-56kg-e-cup-asian-silicone-sex-doll-shedoll",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,4,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Product","/products/h654-ros-real-oral-silicone-sex-doll-head-doll-castle-head",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Product","/products/672-vibrating-ass-and-pussy-toy",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,2,,0,0,0,23,2,0,,0,-100,-100,,,,,-100,,,,,,,,,
"Product","/products/f2207-160cm-5ft2-c-cup-young-cute-lifelike-silicone-head-sex-doll-sy-doll",0,0,0,0,0,,0,,,,0,,,,,0,1,3,0,0,0,0,17,,0,0,0,137,5.666666666666667,0,,0,-100,-100,,,,,-100,,,,,,,,,
,"/ja/collections/naked-sex-doll",0,0,0,0,0,,0,,,,0,,,,,0,4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,-100,-100,,,,,-100,,,,,,,,,-100
,"/en-fi/collections/sex-doll-anal",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
,"/en-ca/collections/red-head-sex-doll",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,19,,0,0,0,645,19,0,,0,-100,-100,,,,,-100,,,,,,,,,
,"/en-ca/collections/life-size-ass",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,3,,0,0,0,195,3,0,,0,-100,-100,,,,,-100,,,,,,,,,
"Product","/products/p89-11-24lb-big-penis-sex-doll-for-women-anal-sex-toy-male-sex-dolls-torso-mrl",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,2,,0,0,0,5,2,0,,0,-100,-100,,,,,-100,,,,,,,,,
,"/en-ca/collections/fit-sex-doll",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,25,,0,0,0,582,25,0,,0,-100,-100,,,,,-100,,,,,,,,,
,"/en-ca/blogs/dolls-info-qustions/comprehensive-analysis-of-ai-sex-doll-automatic-tongue-function",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Collection","/collections/robot-sex-dolls",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,3,,0,0,0,134,3,0,,0,-100,-100,,,,,-100,,,,,,,,,
,"/en-ca/collections/sex-doll-lingerie",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,3,,0,0,0,50,3,0,,0,-100,-100,,,,,-100,,,,,,,,,
,"/en-ca/collections/big-booty-sex-dolls",0,0,0,0,0,,0,,,,0,,,,,0,4,4,0,0,0,0,59,,0,0,0,543.5,14.75,0.25,,1,-100,-100,,,,,-100,,,,,,,,,-100
,"/en-ca/products/t631-63-9lb-morgpie-pornstar-sexdoll-life-like-sex-doll-with-tantabosom%E4%B8%A8tantaly",0,0,0,0,0,,0,,,,0,,,,,0,2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,-100,-100,,,,,-100,,,,,,,,,-100
"Product","/products/f501-elsa-babe-150cm-cute-and-sexy-anime-g-cup-full-silicone-hentai-sex-doll-elsa-babe",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,5,,0,0,0,1606,5,0,,0,-100,-100,,,,,-100,,,,,,,,,
"Product","/products/f2314-157cm5-2ft-g-cup-rose-big-boobs-tpe-sex-doll-in-stock-usa-fun-west-doll",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,5,,0,0,0,200,5,0,,0,-100,-100,,,,,-100,,,,,,,,,
"Product","/products/p16-anime-hentai-fake-pussy",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,2,,0,0,0,633,2,0,,0,-100,-100,,,,,-100,,,,,,,,,
"Product","/products/f4817-161cm-5ft346kg-m-cup-sexy-silicone-ros-bbw-chubby-sex-doll-hr-doll",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
,"/en-ca/blogs/dolls-info-qustions/in-depth-review-of-chunmomo-bezlya-collaborative-celebrity-sex-doll",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,3,,0,0,0,201,3,0,,0,-100,-100,,,,,-100,,,,,,,,,
"Product","/products/f8193-150cm-5ft-27-5kg-silicone-anime-sex-doll-elsa-babe",0,0,0,0,0,,0,,,,0,,,,,0,3,4,0,0,0,0,10,,0,0,0,282.5,2.5,0.75,,3,-100,-100,,,,,-100,,,,,,,,,-100
,"/en-ca/blogs/dolls-info-qustions/which-black-sex-doll-is-the-best-these-brands-and-styles-are-worth-buying",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,65,,0,0,0,4796,65,0,,0,-100,-100,,,,,-100,,,,,,,,,
"Product","/products/f6143-150cm-4ft9-26kg-c-cup-tpe-asian-sex-doll-sy-doll",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Product","/products/f4786-160mcm5-3ft-40-2kg-2-2cf-e-cup-ros-silicone-asian-chinese-sex-doll-bezlya-doll",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Product","/products/h957-sex-doll-head-silicone-dark-skin-girl-irontech-doll-head",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,7,,0,0,0,119,7,0,,0,-100,-100,,,,,-100,,,,,,,,,
"Collection","/collections/qian-you",0,0,0,0,0,,0,,,,0,,,,,0,4,4,0,0,0,0,10,,0,0,0,21.25,2.5,0.25,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Collection","/collections/black-sex-doll-luxury",0,0,0,0,0,,0,,,,0,,,,,0,2,2,0,0,0,0,23,,0,0,0,245,11.5,0.5,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Product","/products/f5818-168cm-5ft5-35kg-f-cup-isabella-silicone-realistic-sex-doll-top-cydoll",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Blog Article","/blogs/dolls-info-qustions/why-do-men-love-sucking-breasts-reasons-revealed-busty-sex-doll-recommendations",0,0,0,0,0,,0,,,,0,,,,,0,2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,-100,-100,,,,,-100,,,,,,,,,-100
"List of Collections","/products/",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Blog Article","/blogs/dolls-info-qustions/how-realistic-feet-sex-toys-fulfill-foot-fetishe",0,0,0,0,0,,0,,,,0,,,,,0,2,2,0,0,0,0,2,,0,0,0,0,1,1,,2,-100,-100,,,,,-100,,,,,,,,,-100
"Product","/products/v334-lifelike-silicone-real-foot-model",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
"Product","/products/t293-30-9lbs-72cm-super-realistic-luxury-life-size-silicone-sex-doll-torso",0,0,0,0,0,,0,,,,0,,,,,0,3,3,0,0,0,0,4,,0,0,0,32,1.3333333333333333,0.6666666666666666,,2,-100,-100,,,,,-100,,,,,,,,,-100
,"/en-ca/products/8828536783087",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,-100,-100,,,,,-100,,,,,,,,,-100
,"/en-ca/collections/dildo-male-sex-doll",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,3,,0,0,0,57,3,0,,0,-100,-100,,,,,-100,,,,,,,,,
"Product","/products/f1056-155cm-tpe-sex-doll-fun-west-doll",0,0,0,0,0,,0,,,,0,,,,,0,1,1,0,0,0,0,12,,0,0,0,519,12,0,,0,-100,-100,,,,,-100,,,,,,,,,
"Product","/products/f4496-162cm5-3ft-47kg-h-cup-anime-silicone-head-sex-doll%E4%B8%A86ye",0,0,0,0,0,,0,,,,0,,,,,0,1,1,1,0,0,0,4,,1,0,0,105,4,0,,0,-100,-100,-100,,,,-100,,,,,,,,,
